animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel,
44197,AAAJG107041609,3,60,新北市三芝區公立動物之家,狗,M,MEDIUM,白色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/dd8ec0dc-0cbb-4591-8219-bcc5a8930510_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
44200,AAAJG107041610,3,60,新北市三芝區公立動物之家,狗,M,MEDIUM,黃色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/db69c7ed-69b5-457d-8557-4cb43243ed53_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
44201,AAAJG107041611,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黃色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/e18244e5-e71d-4b83-aa0e-59528f9cfbf5_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
44206,AAAJG107041612,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/d6da99a5-481a-4b64-b1f1-a6130adeba62_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
44208,AAAJG107041613,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑黃色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/a8ae8348-7d6b-4adf-879f-3fd635705dc8_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
44209,AAAJG107041614,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/7053eeaf-4629-4f41-9061-78c0cc16a0f9_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
44211,AAAJG107041615,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/03eeac28-df10-4532-b113-b899c079c18f_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
44212,AAAJG107041616,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑色,ADULT,T,F,小坪頂,,OPEN,,,2018-04-16,2999-12-31,2018/05/30,2018/04/16,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/a7465570-e31a-4927-a963-9da9a0900fb9_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47225,AAAJG107050213,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑色,,F,F,淡水,,OPEN,106/5/4 狂犬病疫苗 8合一疫苗,,2017-05-23,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/644663b4-03d7-433d-aa30-c20721c90bcf_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47237,AAAJG107050221,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黃色,,F,F,淡金路四段499號,,OPEN,106/12/26 五合一 狂犬病疫苗,,2017-12-26,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/a519a09d-98d6-4bed-943a-38a0a6a5a149_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47236,AAAJG107050220,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑黃色,,F,F,興福寮,,OPEN,106/11/14體內外驅蟲 五合一疫苗,,2017-11-14,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/280ae056-fd55-44f4-817c-e6a9e33bd121_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47226,AAAJG107050214,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑黃色,,F,F,竹圍高中,,OPEN,,,2018-02-27,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/511336fd-58de-4ef0-96c0-52fdac4cfb4c_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47228,AAAJG107050215,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑色,,F,F,忠寮里口湖子3鄰2-2號,,OPEN,體外驅蟲　 105.11.30八合一 狂犬病 體外驅蟲　 105.11.30八合一 狂犬病,,2016-11-29,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/a3d7c81d-c0e5-43eb-8c54-942731ca2c94_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47229,AAAJG107050216,3,60,新北市三芝區公立動物之家,狗,M,MEDIUM,黑色,,F,F,山空泉20號,,OPEN,107/1/3五合一疫苗,,2018-01-03,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/7b37f00a-1763-4c30-aa15-5009b3e7fabe_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47233,AAAJG107050217,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑色,,F,F,淡金路四段,,OPEN,105/11/11五合一疫苗 105/11/30八合一 狂犬病疫苗 106/5/22結紮,,2016-11-10,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/a2c6004b-dac6-4cff-bd76-5171043f08ba_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47234,AAAJG107050218,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,黑白色,,F,F,樹梅坑,,OPEN,107/1/3五合一疫苗 狂犬病疫苗 107/3/2結紮,,2018-01-03,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/ded556cd-2a87-480f-aea5-acc427d9724a_org.JPG,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
47238,AAAJG107050222,3,60,新北市三芝區公立動物之家,狗,F,MEDIUM,咖啡色,,F,F,認養退回,,OPEN,,,2018-02-27,2999-12-31,2018/05/30,2018/05/02,新北市三芝區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/30c44dcc-0cb4-4a5a-9d11-af06a075720f_org.jpg,,2018/05/30,新北市三芝區中山路一段32號,02-26365436,
42775,1051118,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,黑白色,ADULT,F,F,鄉公所,,OPEN,,,1900-01-01,2999-12-31,2018/06/15,2016/08/09,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/22025_1051118_0_org.jpg,,2018/06/15,宜蘭縣五結鄉成興村利寶路60號,039602350,
52625,1051963,5,78,宜蘭縣流浪動物中途之家,狗,F,BIG,棕色,ADULT,F,F,義成路,,OPEN,,,1900-01-01,2999-12-31,,2016/12/16,宜蘭縣流浪動物中途之家,http://asms.coa.gov.tw/amlapp/upload/pic/27401_1051963_0_org.jpg,,,宜蘭縣五結鄉成興村利寶路60號,039602350,
28732,CAAAG1061228005,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,上大里大湖路一段,,OPEN,,,2018-03-01,2999-12-31,2018/03/25,2017/12/28,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/dbb76d66-6080-4d27-89dd-f9c2955ae6e4_org.JPG,,2018/03/25,桃園市新屋區永興里大牛欄117號,03-4861760,
28784,CAAAG1061130001,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,北港里潮音北路,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/11/30,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/f7d4fd11-7889-4b97-b07d-4ea16944d99a_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
29091,CAAAG1061123003,6,61,桃園市動物保護教育園區,貓,F,MEDIUM,花色,,F,F,振興里龍岡路３段２６２巷,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/11/23,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/95a919c3-55aa-409d-8c29-c3f7677930d4_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
29092,CAAAG1061120003,6,61,桃園市動物保護教育園區,貓,M,MEDIUM,黑色,,F,F,三和里文化路坑尾段５巷,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/11/20,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/a9814e07-a304-471e-ac21-57e7c39c2c86_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
29094,CAAAG1061120001,6,61,桃園市動物保護教育園區,貓,F,MEDIUM,黑虎斑色,,F,F,三和里文化路坑尾段５巷,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/11/20,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/553b96fa-cee0-4993-870f-df94a8e25891_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
29095,CAAAG1061109004,6,61,桃園市動物保護教育園區,貓,M,MEDIUM,花色,,F,F,高獅路８１３巷,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/11/09,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/04db4f29-02ec-4942-aba7-0d37be3100b2_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
29098,CAAAG1061030005,6,61,桃園市動物保護教育園區,貓,F,MEDIUM,黑虎斑色,,F,F,沙崙里１０鄰,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/10/30,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/010557ca-2034-4223-989b-dc07bfd63fbd_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28793,CAAAG1061030003,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,內厝里東溪路,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/10/30,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/29d6f4f6-6dea-43bb-91e1-8f109f6d1c1f_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
29083,CAAAG1061220001,6,61,桃園市動物保護教育園區,貓,F,MEDIUM,黑色,,F,F,新嶺里東萬壽路,,OPEN,,,2018-01-01,2999-12-31,2018/03/25,2017/12/20,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/5d659a58-1236-4353-8137-3b881d8b0e00_org.JPG,,2018/03/25,桃園市新屋區永興里大牛欄117號,03-4861760,
28751,CAAAG1061219001,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,大同里萬壽路二段,,OPEN,,,2018-01-01,2999-12-31,2018/03/25,2017/12/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/34ecbfc4-dd2d-4f23-adf1-ef9405ff3e0c_org.JPG,,2018/03/25,桃園市新屋區永興里大牛欄117號,03-4861760,
28794,CAAAG1061029003,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,信義路５２５巷１０弄,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/10/29,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/766defc8-da6e-4d31-a2a2-8c7ab497c5ee_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28752,CAAAG1061217002,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黃色,,F,F,中山南路,,OPEN,,,2018-01-01,2999-12-31,2018/03/25,2017/12/17,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/a380f47d-5753-4708-9b27-68fc5a76b568_org.JPG,,2018/03/25,桃園市新屋區永興里大牛欄117號,03-4861760,
28756,CAAAG1061215001,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,復興路２段,,OPEN,,,2018-01-01,2999-12-31,2018/03/25,2017/12/15,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/581bcab0-fb90-4592-9b6a-55af2d03a555_org.JPG,,2018/03/25,桃園市新屋區永興里大牛欄117號,03-4861760,
28796,CAAAG1061027010,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,月眉里聖德路913巷入口,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/10/27,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/c400ea91-aaef-4906-854e-e522dd0f8e63_org.jpg,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28757,CAAAG1061214025,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,樹林里建國路,,OPEN,,,2018-01-01,2999-12-31,2018/03/25,2017/12/14,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/81f508b7-2c48-4b78-8003-dd1f276f7017_org.JPG,,2018/03/25,桃園市新屋區永興里大牛欄117號,03-4861760,
28798,CAAAG1061027003,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,埔心里埔心街,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/10/27,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/742e7cbc-94b2-446c-9c73-2bc8b82d1614_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28800,CAAAG1061026017,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,福安里順和路&隔壁農路,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/10/26,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/27f875b1-f1e5-4c7d-a26c-ca27856c75ba_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28803,CAAAG1061026013,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,三民里中大一路,,OPEN,,,2018-03-24,2999-12-31,2018/03/27,2017/10/26,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/e783312e-82a1-4ab2-b250-dd7ebfed3642_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28804,CAAAG1061024015,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黃色,,F,F,九龍里聯和街５０巷,,OPEN,,,2018-03-24,2999-12-31,2018/03/27,2017/10/24,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/bf488b9e-50c3-4578-81c4-0bdf2ac41b19_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28805,CAAAG1061024012,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,高雙里長安路２１６巷,,OPEN,,,2018-03-24,2999-12-31,2018/03/27,2017/10/24,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/41108ce5-98dd-477a-9580-f7396a5fe177_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28807,CAAAG1061024003,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,東明里７鄰,,OPEN,,,2017-10-24,2999-12-31,2018/03/23,2017/10/24,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/947f67dc-d90f-4e51-be04-81d7963948df_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
28809,CAAAG1061023010,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,內厝里東溪路,,OPEN,,,2017-11-01,2999-12-31,2018/03/23,2017/10/23,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/b81505da-afd9-4cdd-a62d-28b6bfb25489_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
28810,CAAAG1061023009,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,白色,,F,F,內厝里東溪路７０巷,,OPEN,,,2017-11-01,2999-12-31,2018/03/23,2017/10/23,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/2f3d3d68-1f66-4f61-9f04-01c5976f2079_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
28812,CAAAG1061022001,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,虎斑色,,F,F,楊新路４段,,OPEN,,,2017-11-01,2999-12-31,2018/03/23,2017/10/22,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/f329b893-21fa-4986-bb1c-5382791f444e_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
28813,CAAAG1061020015,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,八德里３４鄰德湖街１６１巷,,OPEN,,,2017-10-25,2999-12-31,2018/03/23,2017/10/20,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/7ad98964-82dc-44cb-9c2c-730be4abbeab_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
28814,CAAAG1061020005,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,龜山里萬壽路二段,,OPEN,,,2017-11-01,2999-12-31,2018/03/23,2017/10/20,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/e13a95ed-36bd-42f3-9e5f-fdd4d9f1f829_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
29099,CAAAG1061019033,6,61,桃園市動物保護教育園區,貓,M,MEDIUM,黑色,,F,F,東安里平東路８６巷２５弄,,OPEN,,,2017-11-01,2999-12-31,2018/03/23,2017/10/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/b501c83a-7a6c-4ede-b173-5aba55e11a80_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
28815,CAAAG1061019026,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,永興里３鄰,,OPEN,,,2017-11-01,2999-12-31,2018/03/23,2017/10/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/96e558a5-c811-4eb4-9422-7c663fae5440_org.JPG,,2018/03/23,桃園市新屋區永興里大牛欄117號,03-4861760,
29086,CAAAG1061204004,6,61,桃園市動物保護教育園區,貓,F,MEDIUM,黑虎斑色,,F,F,兔坑里茶專路２００巷,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/12/04,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/d0ea090e-9220-42ac-b19b-8da683f62b58_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28817,CAAAG1061019018,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,白色,,F,F,圳頭里２鄰,,OPEN,,,2017-12-01,2999-12-31,2018/03/26,2017/10/19,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/9e9263e4-2eb9-4ac0-a301-ea031a6c4b94_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28780,CAAAG1061201010,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,垃圾掩埋場,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/12/01,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/ede909a8-717e-4b08-9d41-97b27e061517_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28783,CAAAG1061201007,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,垃圾掩埋場,,OPEN,,,2018-03-27,2999-12-31,2018/03/27,2017/12/01,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/e7309604-cdb2-472c-82f5-0be6788dad0d_org.JPG,,2018/03/27,桃園市新屋區永興里大牛欄117號,03-4861760,
28820,CAAAG1061016004,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,八德里３４鄰德湖街,,OPEN,,,2017-12-31,2999-12-31,2018/03/26,2017/10/16,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/fb054ee0-b0ea-41da-8ce8-3c6b7debb750_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28823,CAAAG1061011007,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,內厝里東溪路,,OPEN,,,2018-01-01,2999-12-31,2018/03/26,2017/10/11,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/dffe381d-2a73-4249-9314-14199f9b2c96_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28873,CAAAG1060830007,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,永興里,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/30,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/0411fed6-805b-4f4b-a593-ef2b270c139b_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28874,CAAAG1060829007,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,沙崙里西濱路６３２巷４３弄,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/29,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/94ee75c3-09f4-4343-8732-08ceae44977b_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28875,CAAAG1060828005,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黃色,,F,F,楓樹里風尾街１０鄰,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/28,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/4307e295-4eea-4bb2-a953-498af7af49d3_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28876,CAAAG1060828004,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,楓樹里風尾街１０鄰,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/28,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/899a6f53-4405-45ba-bb73-081250a0060d_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28877,CAAAG1060827002,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,黑色,,F,F,萬壽路,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/27,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/3b734c3b-4bf6-489b-8e3b-d770d7052ff7_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
29109,CAAAG1060827001,6,61,桃園市動物保護教育園區,貓,F,MEDIUM,黃虎斑色,,F,F,慈光街,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/27,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/f87cb280-2c76-4800-a063-cb1f221ac390_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28878,CAAAG1060825014,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,花色,,F,F,東流里１３鄰崩坡,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/25,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/e7d31e08-f1e8-4121-a184-f0fb8af69af4_org.jpg,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28879,CAAAG1060825004,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,富豐里富元街,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/25,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/09f54827-52eb-4a83-9ac1-06482382ba9f_org.jpg,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28829,CAAAG1061005003,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,虎斑色,,F,F,埔頂里埔頂路,,OPEN,,,2017-10-13,2999-12-31,2018/03/29,2017/10/05,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/82a0520d-8469-45c5-8426-247066fb284b_org.JPG,,2018/03/29,桃園市新屋區永興里大牛欄117號,03-4861760,
28881,CAAAG1060824001,6,61,桃園市動物保護教育園區,狗,M,MEDIUM,虎斑色,,F,F,八德里梅龍路上德福街,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/24,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/72b77788-459b-4e43-9bea-b3e74da17077_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
29111,CAAAG1060823005,6,61,桃園市動物保護教育園區,貓,F,MEDIUM,黑虎斑色,,F,F,興平里中豐路,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/23,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/9b8e6691-5990-488b-842f-d26483041bc5_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28882,CAAAG1060823004,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,台１１３東眼山,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/23,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/45c5ebd8-7cf0-4701-a03c-244d28de085c_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28883,CAAAG1060822009,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黃色,,F,F,大信里介壽路二段６８５巷５０弄,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/22,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/a5aa6162-a5c7-4e9d-b305-56e34c243d05_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
28885,CAAAG1060821013,6,61,桃園市動物保護教育園區,狗,F,MEDIUM,黑色,,F,F,蘆竹里富昌街,,OPEN,,,2018-03-01,2999-12-31,2018/03/26,2017/08/21,桃園市動物保護教育園區,http://asms.coa.gov.tw/amlapp/upload/pic/f9ab7d37-f2ed-44d8-88c1-50b38a942745_org.JPG,,2018/03/26,桃園市新屋區永興里大牛欄117號,03-4861760,
